session,monkey,num_neurons,num_training_samples,num_testing_samples,kinematic_axis,bin_width,decoder,rsq,snr
indy_20161206_02,indy,195,320,3264,posx,128,regression,0.1039310883210679,0.4765858987908819
indy_20161206_02,indy,195,320,3264,posx,128,KF_observed,0.4817713416052606,2.85478573907994
indy_20161206_02,indy,195,320,3264,posx,128,KF_static,0.09757145567240588,0.4458717616225636
indy_20161206_02,indy,195,320,3264,posx,128,KF_dynamic,0.4258906613608465,2.4100538870725114
indy_20161206_02,indy,195,320,3264,posx,128,UKF,0.5018369645717389,3.0262850101692833
indy_20161206_02,indy,195,320,3264,posx,128,rEFH_static,0.23087853438119432,1.1400506763383713
indy_20161206_02,indy,195,320,3264,posx,128,rEFH_dynamic,0.5695474633785633,3.6607472857687773
indy_20161206_02,indy,195,320,26119,posy,16,regression,-0.09539054999160035,-0.3956898992104377
indy_20161206_02,indy,195,320,26119,posy,16,KF_observed,0.3734919902247895,2.0307337226929087
indy_20161206_02,indy,195,320,26119,posy,16,KF_static,-0.027222273867882896,-0.11664427890893908
indy_20161206_02,indy,195,320,26119,posy,16,KF_dynamic,0.2111035436659796,1.0297999475474269
indy_20161206_02,indy,195,320,26119,posy,16,UKF,0.3773690835490975,2.057693184259584
indy_20161206_02,indy,195,320,26119,posy,16,rEFH_static,-0.11215577797950593,-0.46165622478608165
indy_20161206_02,indy,195,320,26119,posy,16,rEFH_dynamic,0.5643301585627228,3.60842502379362
indy_20161206_02,indy,195,320,13059,posy,32,regression,-0.026430466077523862,-0.113295341043913
indy_20161206_02,indy,195,320,13059,posy,32,KF_observed,0.45831118247709257,2.662501297778019
indy_20161206_02,indy,195,320,13059,posy,32,KF_static,0.13079469516081232,0.608776318046237
indy_20161206_02,indy,195,320,13059,posy,32,KF_dynamic,0.3868954404830046,2.1246545411300684
indy_20161206_02,indy,195,320,13059,posy,32,UKF,0.35104666216238134,1.87786529468024
indy_20161206_02,indy,195,320,13059,posy,32,rEFH_static,0.015017259497325464,0.06571379421292585
indy_20161206_02,indy,195,320,13059,posy,32,rEFH_dynamic,0.6376674570532843,4.4089265799561534
indy_20161206_02,indy,195,320,6529,posy,64,regression,0.04843689510349225,0.2156240527547086
indy_20161206_02,indy,195,320,6529,posy,64,KF_observed,0.5140353145450958,3.133952893165362
indy_20161206_02,indy,195,320,6529,posy,64,KF_static,0.18268698008370077,0.8761158265129017
indy_20161206_02,indy,195,320,6529,posy,64,KF_dynamic,0.41746642389948374,2.3467903769261573
indy_20161206_02,indy,195,320,6529,posy,64,UKF,0.34964007114688533,1.868462251232247
indy_20161206_02,indy,195,320,6529,posy,64,rEFH_static,0.2586512107101503,1.2997741735821913
indy_20161206_02,indy,195,320,6529,posy,64,rEFH_dynamic,0.6024030991871839,4.005570094989147
indy_20161206_02,indy,195,320,3264,posy,128,regression,0.11770058611701617,0.5438400927771163
indy_20161206_02,indy,195,320,3264,posy,128,KF_observed,0.5204207718650303,3.1913963562682297
indy_20161206_02,indy,195,320,3264,posy,128,KF_static,0.3003894710750563,1.5514366314476944
indy_20161206_02,indy,195,320,3264,posy,128,KF_dynamic,0.4949016119957226,2.966240175141092
indy_20161206_02,indy,195,320,3264,posy,128,UKF,0.4410167749400261,2.526012249815569
indy_20161206_02,indy,195,320,3264,posy,128,rEFH_static,0.5191981604547206,3.1803387939376164
indy_20161206_02,indy,195,320,3264,posy,128,rEFH_dynamic,0.6826567297393229,4.984707071172923
indy_20161206_02,indy,195,320,26119,velx,16,regression,0.05248370247427858,0.2341331131807679
indy_20161206_02,indy,195,320,26119,velx,16,KF_observed,0.23757603591409648,1.178034616526404
indy_20161206_02,indy,195,320,26119,velx,16,KF_static,0.07321360664048515,0.3302035094190065
indy_20161206_02,indy,195,320,26119,velx,16,KF_dynamic,0.11094901464097062,0.5107333236482258
indy_20161206_02,indy,195,320,26119,velx,16,UKF,0.31012779353270015,1.6123135153264931
indy_20161206_02,indy,195,320,26119,velx,16,rEFH_static,0.03835674836142078,0.16986011724924574
indy_20161206_02,indy,195,320,26119,velx,16,rEFH_dynamic,0.25618291948382865,1.2853385301556473
indy_20161206_02,indy,195,320,13059,velx,32,regression,0.09187052316094979,0.4185222739525658
indy_20161206_02,indy,195,320,13059,velx,32,KF_observed,0.2866130706068588,1.4667485202659059
indy_20161206_02,indy,195,320,13059,velx,32,KF_static,0.12021176114156806,0.5562184803433732
indy_20161206_02,indy,195,320,13059,velx,32,KF_dynamic,0.23174190478337386,1.1449285484068568
indy_20161206_02,indy,195,320,13059,velx,32,UKF,0.36479040204738566,1.970829483857992
indy_20161206_02,indy,195,320,13059,velx,32,rEFH_static,0.13941182151334675,0.6520462392076044
indy_20161206_02,indy,195,320,13059,velx,32,rEFH_dynamic,0.3222174958450623,1.689096459545795
indy_20161206_02,indy,195,320,6529,velx,64,regression,0.14357853922507213,0.6731245840311249
indy_20161206_02,indy,195,320,6529,velx,64,KF_observed,0.3160060556036891,1.6494774320226455
indy_20161206_02,indy,195,320,6529,velx,64,KF_static,0.15819572129585235,0.7478887116001053
indy_20161206_02,indy,195,320,6529,velx,64,KF_dynamic,0.3135698011135759,1.634036183393723
indy_20161206_02,indy,195,320,6529,velx,64,UKF,0.3848986516793258,2.1105332098862934
indy_20161206_02,indy,195,320,6529,velx,64,rEFH_static,0.29610678371001353,1.5249322025210374
indy_20161206_02,indy,195,320,6529,velx,64,rEFH_dynamic,0.42627441321823323,2.4129578119592985
indy_20161206_02,indy,195,320,3264,velx,128,regression,0.19811983357796537,0.9589052816239586
indy_20161206_02,indy,195,320,3264,velx,128,KF_observed,0.3291425471792042,1.7336975111279274
indy_20161206_02,indy,195,320,3264,velx,128,KF_static,0.22647266915326314,1.1152433687576084
indy_20161206_02,indy,195,320,3264,velx,128,KF_dynamic,0.34026664177337385,1.8063155604766343
indy_20161206_02,indy,195,320,3264,velx,128,UKF,0.4235159283291354,2.392126878159699
indy_20161206_02,indy,195,320,3264,velx,128,rEFH_static,0.4567014981914925,2.6496149256833172
indy_20161206_02,indy,195,320,3264,velx,128,rEFH_dynamic,0.5309611039820195,3.287911410257651
indy_20161206_02,indy,195,320,26119,vely,16,regression,0.07574196796976529,0.3420676661230496
indy_20161206_02,indy,195,320,26119,vely,16,KF_observed,0.35425199145104813,1.8993692449267818
indy_20161206_02,indy,195,320,26119,vely,16,KF_static,0.0912251660589729,0.41543708076578545
indy_20161206_02,indy,195,320,26119,vely,16,KF_dynamic,0.22467953835371401,1.1051875432172118
indy_20161206_02,indy,195,320,26119,vely,16,UKF,0.4587138070260136,2.665730506693026
indy_20161206_02,indy,195,320,26119,vely,16,rEFH_static,0.08048584473695508,0.3644158072137793
indy_20161206_02,indy,195,320,26119,vely,16,rEFH_dynamic,0.367724778184667,1.9909383738609576
indy_20161206_02,indy,195,320,13059,vely,32,regression,0.12416946642548665,0.5757991832204632
indy_20161206_02,indy,195,320,13059,vely,32,KF_observed,0.3945876740431109,2.17948741224561
indy_20161206_02,indy,195,320,13059,vely,32,KF_static,0.21469216622505904,1.0496007025650167
indy_20161206_02,indy,195,320,13059,vely,32,KF_dynamic,0.4059710803468527,2.2619241134869013
indy_20161206_02,indy,195,320,13059,vely,32,UKF,0.497573397516227,2.9892737363781934
indy_20161206_02,indy,195,320,13059,vely,32,rEFH_static,0.24691863238618272,1.2315809737622463
indy_20161206_02,indy,195,320,13059,vely,32,rEFH_dynamic,0.46756643038764845,2.73734570331486
indy_20161206_02,indy,195,320,6529,vely,64,regression,0.1888280305459682,0.9088706506420063
indy_20161206_02,indy,195,320,6529,vely,64,KF_observed,0.4340446300122921,2.472178149818333
indy_20161206_02,indy,195,320,6529,vely,64,KF_static,0.2511226295973342,1.2558929273802542
indy_20161206_02,indy,195,320,6529,vely,64,KF_dynamic,0.45135716485834565,2.607102879830051
indy_20161206_02,indy,195,320,6529,vely,64,UKF,0.47346857609714355,2.7857570459176633
indy_20161206_02,indy,195,320,6529,vely,64,rEFH_static,0.4555397676474744,2.64033835835805
indy_20161206_02,indy,195,320,6529,vely,64,rEFH_dynamic,0.5460803605129076,3.4302102647426413
indy_20161206_02,indy,195,320,3264,vely,128,regression,0.2513037843718513,1.2569436205823887
indy_20161206_02,indy,195,320,3264,vely,128,KF_observed,0.44356951743077744,2.5458908635614987
indy_20161206_02,indy,195,320,3264,vely,128,KF_static,0.330754561702974,1.7441458036393829
indy_20161206_02,indy,195,320,3264,vely,128,KF_dynamic,0.4737440267715888,2.7880296170180348
indy_20161206_02,indy,195,320,3264,vely,128,UKF,0.5459036334574683,3.4285197309758395
indy_20161206_02,indy,195,320,3264,vely,128,rEFH_static,0.5898989159074197,3.871090826637389
indy_20161206_02,indy,195,320,3264,vely,128,rEFH_dynamic,0.6469665691981761,4.5218416677846545
indy_20161206_02,indy,195,320,26119,accx,16,regression,0.0026809582198280557,0.011658889100730731
indy_20161206_02,indy,195,320,26119,accx,16,KF_observed,-0.01505254227333852,-0.06488523262808951
indy_20161206_02,indy,195,320,26119,accx,16,KF_static,0.011899411607318333,0.05198842092281297
indy_20161206_02,indy,195,320,26119,accx,16,KF_dynamic,-0.10797700542266386,-0.4453074728620388
indy_20161206_02,indy,195,320,26119,accx,16,UKF,0.10613068671353643,0.4872597188343595
indy_20161206_02,indy,195,320,26119,accx,16,rEFH_static,-0.023517440294346548,-0.10095247251642554
indy_20161206_02,indy,195,320,26119,accx,16,rEFH_dynamic,0.048455693791194965,0.21570985102640822
indy_20161206_02,indy,195,320,13059,accx,32,regression,0.0036576177262980236,0.01591395330743293
indy_20161206_02,indy,195,320,13059,accx,32,KF_observed,0.018959124148763884,0.08312897016788577
indy_20161206_02,indy,195,320,13059,accx,32,KF_static,0.021757740383169688,0.09553579787106235
indy_20161206_02,indy,195,320,13059,accx,32,KF_dynamic,-0.030316641374768638,-0.12970714480603224
indy_20161206_02,indy,195,320,13059,accx,32,UKF,0.13460533189838664,0.6278578491864523
indy_20161206_02,indy,195,320,13059,accx,32,rEFH_static,-0.012995396396167758,-0.056074716936622596
indy_20161206_02,indy,195,320,13059,accx,32,rEFH_dynamic,0.08260612903751074,0.3744416568219402
indy_20161206_02,indy,195,320,6529,accx,64,regression,0.0007471588527107054,0.0032460824890743253
indy_20161206_02,indy,195,320,6529,accx,64,KF_observed,0.04171436071320278,0.18505020069671996
indy_20161206_02,indy,195,320,6529,accx,64,KF_static,0.02632144421494531,0.11584394753657996
indy_20161206_02,indy,195,320,6529,accx,64,KF_dynamic,0.03393017017409816,0.14991480611430347
indy_20161206_02,indy,195,320,6529,accx,64,UKF,0.16086270332542485,0.7616697563150133
indy_20161206_02,indy,195,320,6529,accx,64,rEFH_static,0.10478562064554586,0.48072950581428403
indy_20161206_02,indy,195,320,6529,accx,64,rEFH_dynamic,0.15894316351314408,0.7517465469131477
indy_20161206_02,indy,195,320,3264,accx,128,regression,-0.020260669124633868,-0.08711144996622498
indy_20161206_02,indy,195,320,3264,accx,128,KF_observed,0.0310716073463978,0.13708317711390328
indy_20161206_02,indy,195,320,3264,accx,128,KF_static,0.033641316437555746,0.1486164648414162
indy_20161206_02,indy,195,320,3264,accx,128,KF_dynamic,0.06622065354609685,0.2975573612410147
indy_20161206_02,indy,195,320,3264,accx,128,UKF,0.16738263253947838,0.7955453446100735
indy_20161206_02,indy,195,320,3264,accx,128,rEFH_static,0.2512217815220177,1.2564679745959522
indy_20161206_02,indy,195,320,3264,accx,128,rEFH_dynamic,0.3046811225729438,1.5781597965923957
indy_20161206_02,indy,195,320,26119,accy,16,regression,0.03601393512050399,0.15929244094764633
indy_20161206_02,indy,195,320,26119,accy,16,KF_observed,0.09601696309249608,0.4383971891245382
indy_20161206_02,indy,195,320,26119,accy,16,KF_static,0.04984779124734107,0.22206817735987774
indy_20161206_02,indy,195,320,26119,accy,16,KF_dynamic,-0.0330867329303155,-0.1413678429967437
indy_20161206_02,indy,195,320,26119,accy,16,UKF,0.23044342693966047,1.137594480029854
indy_20161206_02,indy,195,320,26119,accy,16,rEFH_static,0.028521099550618434,0.12566627403790695
indy_20161206_02,indy,195,320,26119,accy,16,rEFH_dynamic,0.11005211948928006,0.5063542691620241
indy_20161206_02,indy,195,320,13059,accy,32,regression,0.05837763889865588,0.261232366688561
indy_20161206_02,indy,195,320,13059,accy,32,KF_observed,0.12824737859376667,0.5960673800354852
indy_20161206_02,indy,195,320,13059,accy,32,KF_static,0.08010217010396636,0.3626040567227071
indy_20161206_02,indy,195,320,13059,accy,32,KF_dynamic,0.1106334042371333,0.5091918649974368
indy_20161206_02,indy,195,320,13059,accy,32,UKF,0.2732272649134788,1.3860137363640082
indy_20161206_02,indy,195,320,13059,accy,32,rEFH_static,0.11034382871717319,0.5077780432762854
indy_20161206_02,indy,195,320,13059,accy,32,rEFH_dynamic,0.21186909388814568,1.0340164154558447
indy_20161206_02,indy,195,320,6529,accy,64,regression,0.09153997222576915,0.41694176885378875
indy_20161206_02,indy,195,320,6529,accy,64,KF_observed,0.1627246044923637,0.7713167094657039
indy_20161206_02,indy,195,320,6529,accy,64,KF_static,0.11262849749526105,0.5189452254719352
indy_20161206_02,indy,195,320,6529,accy,64,KF_dynamic,0.1759831993000518,0.8406393347655383
indy_20161206_02,indy,195,320,6529,accy,64,UKF,0.2579339851109633,1.2955745775770666
indy_20161206_02,indy,195,320,6529,accy,64,rEFH_static,0.23904134393381316,1.1863893840692832
indy_20161206_02,indy,195,320,6529,accy,64,rEFH_dynamic,0.2865875594562356,1.4665932166937667
indy_20161206_02,indy,195,320,3264,accy,128,regression,0.13213431598052705,0.6154748358260479
indy_20161206_02,indy,195,320,3264,accy,128,KF_observed,0.19182640521561867,0.9249534323607553
indy_20161206_02,indy,195,320,3264,accy,128,KF_static,0.17239673658526744,0.821778054879171
indy_20161206_02,indy,195,320,3264,accy,128,KF_dynamic,0.21662983258801027,1.0603297143386474
indy_20161206_02,indy,195,320,3264,accy,128,UKF,0.32900518911492194,1.7328083841922048
indy_20161206_02,indy,195,320,3264,accy,128,rEFH_static,0.40718623153510325,2.2708171815475926
indy_20161206_02,indy,195,320,3264,accy,128,rEFH_dynamic,0.449827607523007,2.595012061959145
indy_20161207_02,indy,199,320,7817,posx,16,regression,0.06046839911767887,0.270886079444989
indy_20161207_02,indy,199,320,7817,posx,16,KF_observed,0.28818062617271034,1.4763019583233925
indy_20161207_02,indy,199,320,7817,posx,16,KF_static,0.06779984497856395,0.30490829181862006
indy_20161207_02,indy,199,320,7817,posx,16,KF_dynamic,-0.540922965919826,-1.877809279382895
indy_20161207_02,indy,199,320,7817,posx,16,UKF,0.4242469928300532,2.397637850286841
indy_20161207_02,indy,199,320,7817,posx,16,rEFH_static,0.05658548984880418,0.2529744838909341
indy_20161207_02,indy,199,320,7817,posx,16,rEFH_dynamic,0.41535270889413256,2.331060582299567
indy_20161207_02,indy,199,320,3908,posx,32,regression,0.11390619201781471,0.5252029827951594
indy_20161207_02,indy,199,320,3908,posx,32,KF_observed,0.42160934115330984,2.377787296210224
indy_20161207_02,indy,199,320,3908,posx,32,KF_static,0.1450052741159329,0.6803656425020304
indy_20161207_02,indy,199,320,3908,posx,32,KF_dynamic,0.3922971543964461,2.1630873003901283
indy_20161207_02,indy,199,320,3908,posx,32,UKF,0.6594651149307302,4.678383914838245
indy_20161207_02,indy,199,320,3908,posx,32,rEFH_static,0.1715521816135156,0.8173484137923173
indy_20161207_02,indy,199,320,3908,posx,32,rEFH_dynamic,0.6460304102883871,4.5103404754411365
indy_20161207_02,indy,199,320,1954,posx,64,regression,0.1863101004193961,0.8954107491459151
indy_20161207_02,indy,199,320,1954,posx,64,KF_observed,0.5041856762891792,3.0468093093908655
indy_20161207_02,indy,199,320,1954,posx,64,KF_static,0.23900110187952905,1.1861597206063037
indy_20161207_02,indy,199,320,1954,posx,64,KF_dynamic,0.5678884125181882,3.6440408751442277
indy_20161207_02,indy,199,320,1954,posx,64,UKF,0.6393262768492278,4.428854970115993
indy_20161207_02,indy,199,320,1954,posx,64,rEFH_static,0.32488106337425715,1.7061971017630329
indy_20161207_02,indy,199,320,1954,posx,64,rEFH_dynamic,0.6790707088120815,4.9359064307669485
indy_20161207_02,indy,199,320,977,posx,128,regression,0.2724896792197634,1.381608412065061
indy_20161207_02,indy,199,320,977,posx,128,KF_observed,0.5299113809834752,3.278202630813784
indy_20161207_02,indy,199,320,977,posx,128,KF_static,0.3162305495959439,1.6509030660658262
indy_20161207_02,indy,199,320,977,posx,128,KF_dynamic,0.5550616257942009,3.517001364251875
indy_20161207_02,indy,199,320,977,posx,128,UKF,0.6624693659916094,4.716868048268942
indy_20161207_02,indy,199,320,977,posx,128,rEFH_static,0.5315086019500905,3.292983787650054
indy_20161207_02,indy,199,320,977,posx,128,rEFH_dynamic,0.6911100524392044,5.101962250423947
indy_20161207_02,indy,199,320,7817,posy,16,regression,0.1646869804587443,0.7815074944430517
indy_20161207_02,indy,199,320,7817,posy,16,KF_observed,0.5530382462105756,3.497296375589911
indy_20161207_02,indy,199,320,7817,posy,16,KF_static,0.3063043323217074,1.5883101778140571
indy_20161207_02,indy,199,320,7817,posy,16,KF_dynamic,0.600595842691893,3.985874189681357
indy_20161207_02,indy,199,320,7817,posy,16,UKF,0.5625915941764723,3.59112875235976
indy_20161207_02,indy,199,320,7817,posy,16,rEFH_static,0.15847006266874575,0.749304294368224
indy_20161207_02,indy,199,320,7817,posy,16,rEFH_dynamic,0.58708619533965,3.841405974169053
indy_20161207_02,indy,199,320,3908,posy,32,regression,0.2643499761383762,1.3332874660578988
indy_20161207_02,indy,199,320,3908,posy,32,KF_observed,0.6357856465942155,4.386429429944313
indy_20161207_02,indy,199,320,3908,posy,32,KF_static,0.4134743476347069,2.317129887708461
indy_20161207_02,indy,199,320,3908,posy,32,KF_dynamic,0.6495248067598705,4.553427161286794
indy_20161207_02,indy,199,320,3908,posy,32,UKF,0.8060230317204791,7.122498326621046
indy_20161207_02,indy,199,320,3908,posy,32,rEFH_static,0.36059512366198876,1.9422405596139884
indy_20161207_02,indy,199,320,3908,posy,32,rEFH_dynamic,0.7637409583347932,6.266115619925955
indy_20161207_02,indy,199,320,1954,posy,64,regression,0.3628832930835274,1.957810063973173
indy_20161207_02,indy,199,320,1954,posy,64,KF_observed,0.6931233996502143,5.130362256978645
indy_20161207_02,indy,199,320,1954,posy,64,KF_static,0.46316563717057546,2.7015969270947937
indy_20161207_02,indy,199,320,1954,posy,64,KF_dynamic,0.6342206924765099,4.367808666085121
indy_20161207_02,indy,199,320,1954,posy,64,UKF,0.8241561517284245,7.548728204573095
indy_20161207_02,indy,199,320,1954,posy,64,rEFH_static,0.5798719496898521,3.7661832134649176
indy_20161207_02,indy,199,320,1954,posy,64,rEFH_dynamic,0.8181321816747318,7.402441429389521
indy_20161207_02,indy,199,320,977,posy,128,regression,0.461570336170949,2.6887102143938435
indy_20161207_02,indy,199,320,977,posy,128,KF_observed,0.7297658351767389,5.682597454093114
indy_20161207_02,indy,199,320,977,posy,128,KF_static,0.5067009606052537,3.068897302422317
indy_20161207_02,indy,199,320,977,posy,128,KF_dynamic,0.6579664318536166,4.659312689575116
indy_20161207_02,indy,199,320,977,posy,128,UKF,0.8221897570157668,7.5004322456154
indy_20161207_02,indy,199,320,977,posy,128,rEFH_static,0.6965527411634918,5.17916781315895
indy_20161207_02,indy,199,320,977,posy,128,rEFH_dynamic,0.8321715969565295,7.751345378983411
indy_20161207_02,indy,199,320,7817,velx,16,regression,0.09735254746565547,0.444818391826872
indy_20161207_02,indy,199,320,7817,velx,16,KF_observed,0.3824360922315957,2.0931809336378553
indy_20161207_02,indy,199,320,7817,velx,16,KF_static,0.1432542684742779,0.6714805063249053
indy_20161207_02,indy,199,320,7817,velx,16,KF_dynamic,0.09326168266729307,0.4251803128171582
indy_20161207_02,indy,199,320,7817,velx,16,UKF,-0.05913028228423789,-0.249493854115646
indy_20161207_02,indy,199,320,7817,velx,16,rEFH_static,0.14503464656982568,0.6805148424137846
indy_20161207_02,indy,199,320,7817,velx,16,rEFH_dynamic,0.41712258631319665,2.344227731266613
indy_20161207_02,indy,199,320,3908,velx,32,regression,0.15803203964276347,0.7470443451555219
indy_20161207_02,indy,199,320,3908,velx,32,KF_observed,0.4472214981967112,2.5744885552125814
indy_20161207_02,indy,199,320,3908,velx,32,KF_static,0.2707856624607571,1.3714480099763837
indy_20161207_02,indy,199,320,3908,velx,32,KF_dynamic,0.3651511307849401,1.9732964963372814
indy_20161207_02,indy,199,320,3908,velx,32,UKF,0.5456723593506059,3.4263084052118287
indy_20161207_02,indy,199,320,3908,velx,32,rEFH_static,0.396469031931983,2.1930044070168035
indy_20161207_02,indy,199,320,3908,velx,32,rEFH_dynamic,0.5999565295099063,3.9789281375154073
indy_20161207_02,indy,199,320,1954,velx,64,regression,0.2341817880894198,1.1587430991543581
indy_20161207_02,indy,199,320,1954,velx,64,KF_observed,0.4857309226483769,2.8880958872441305
indy_20161207_02,indy,199,320,1954,velx,64,KF_static,0.32915265340108446,1.733762936494185
indy_20161207_02,indy,199,320,1954,velx,64,KF_dynamic,0.4861609039104656,2.8917285497432434
indy_20161207_02,indy,199,320,1954,velx,64,UKF,0.5827410321979256,3.795943206161142
indy_20161207_02,indy,199,320,1954,velx,64,rEFH_static,0.6346929300683815,4.3734192263457246
indy_20161207_02,indy,199,320,1954,velx,64,rEFH_dynamic,0.7076638119389229,5.34117420350932
indy_20161207_02,indy,199,320,977,velx,128,regression,0.32607558622116084,1.7138881046702679
indy_20161207_02,indy,199,320,977,velx,128,KF_observed,0.5197234059218097,3.185085778631722
indy_20161207_02,indy,199,320,977,velx,128,KF_static,0.3970155440140414,2.1969388316090197
indy_20161207_02,indy,199,320,977,velx,128,KF_dynamic,0.5419006788204501,3.390403517694176
indy_20161207_02,indy,199,320,977,velx,128,UKF,0.59363111652824,3.9107955430161043
indy_20161207_02,indy,199,320,977,velx,128,rEFH_static,0.7032655765012491,5.276320692262406
indy_20161207_02,indy,199,320,977,velx,128,rEFH_dynamic,0.7304472247223892,5.693561923771837
indy_20161207_02,indy,199,320,7817,vely,16,regression,0.1746344910318487,0.8335368372342644
indy_20161207_02,indy,199,320,7817,vely,16,KF_observed,0.5930986142318424,3.905108310844409
indy_20161207_02,indy,199,320,7817,vely,16,KF_static,0.348946977179279,1.8638364034005803
indy_20161207_02,indy,199,320,7817,vely,16,KF_dynamic,0.5159999918976637,3.1515463108533974
indy_20161207_02,indy,199,320,7817,vely,16,UKF,0.5766594591227849,3.733101396616048
indy_20161207_02,indy,199,320,7817,vely,16,rEFH_static,0.25803966615777296,1.2961931204430743
indy_20161207_02,indy,199,320,7817,vely,16,rEFH_dynamic,0.6137208599685351,4.130987441301901
indy_20161207_02,indy,199,320,3908,vely,32,regression,0.27070506563425456,1.3709680300719862
indy_20161207_02,indy,199,320,3908,vely,32,KF_observed,0.629366586473618,4.310554305217257
indy_20161207_02,indy,199,320,3908,vely,32,KF_static,0.44569196160019,2.562488233606909
indy_20161207_02,indy,199,320,3908,vely,32,KF_dynamic,0.5882155885055542,3.8533009805330614
indy_20161207_02,indy,199,320,3908,vely,32,UKF,0.7740001986978639,6.458919426819078
indy_20161207_02,indy,199,320,3908,vely,32,rEFH_static,0.612467134564598,4.1169146045576746
indy_20161207_02,indy,199,320,3908,vely,32,rEFH_dynamic,0.763344823008874,6.258839906082553
indy_20161207_02,indy,199,320,1954,vely,64,regression,0.3643726041944114,1.9679739278814823
indy_20161207_02,indy,199,320,1954,vely,64,KF_observed,0.6500314350297189,4.55970963287032
indy_20161207_02,indy,199,320,1954,vely,64,KF_static,0.42336283838561306,2.390973727629154
indy_20161207_02,indy,199,320,1954,vely,64,KF_dynamic,0.6267424374308632,4.279913842760181
indy_20161207_02,indy,199,320,1954,vely,64,UKF,0.7599032535243733,6.1961372497943925
indy_20161207_02,indy,199,320,1954,vely,64,rEFH_static,0.7969710806527641,6.924420969715327
indy_20161207_02,indy,199,320,1954,vely,64,rEFH_dynamic,0.8238929698559653,7.542233067708267
indy_20161207_02,indy,199,320,977,vely,128,regression,0.45665931174233276,2.6492777145417006
indy_20161207_02,indy,199,320,977,vely,128,KF_observed,0.670013071819287,4.815032635506749
indy_20161207_02,indy,199,320,977,vely,128,KF_static,0.49181994594049583,2.9398238490133273
indy_20161207_02,indy,199,320,977,vely,128,KF_dynamic,0.670103216990124,4.8162191945881245
indy_20161207_02,indy,199,320,977,vely,128,UKF,0.7483962462965126,5.99282883892307
indy_20161207_02,indy,199,320,977,vely,128,rEFH_static,0.8346576428161622,7.816158751959915
indy_20161207_02,indy,199,320,977,vely,128,rEFH_dynamic,0.8441187342670645,8.072060764577557
indy_20161207_02,indy,199,320,7817,accx,16,regression,0.018791316514450984,0.0823861703600405
indy_20161207_02,indy,199,320,7817,accx,16,KF_observed,0.05593362593527795,0.2499747087491635
indy_20161207_02,indy,199,320,7817,accx,16,KF_static,0.03772060656684906,0.16698814230923062
indy_20161207_02,indy,199,320,7817,accx,16,KF_dynamic,-0.17397294204020008,-0.6965808732211294
indy_20161207_02,indy,199,320,7817,accx,16,UKF,-0.14074520071880836,-0.5718865030840821
indy_20161207_02,indy,199,320,7817,accx,16,rEFH_static,0.028560814123425038,0.12584381955508384
indy_20161207_02,indy,199,320,7817,accx,16,rEFH_dynamic,0.13503191138391202,0.6299991472430667
indy_20161207_02,indy,199,320,3908,accx,32,regression,0.03235428912240779,0.1428362407101231
indy_20161207_02,indy,199,320,3908,accx,32,KF_observed,0.1306175985906518,0.607891553208958
indy_20161207_02,indy,199,320,3908,accx,32,KF_static,0.03824386320774886,0.16935033857634307
indy_20161207_02,indy,199,320,3908,accx,32,KF_dynamic,0.05322651541155965,0.2375391345754738
indy_20161207_02,indy,199,320,3908,accx,32,UKF,0.2603663667421212,1.3098334845094586
indy_20161207_02,indy,199,320,3908,accx,32,rEFH_static,0.17910295003230903,0.8571130504187812
indy_20161207_02,indy,199,320,3908,accx,32,rEFH_dynamic,0.3079804851441409,1.5988165832544745
indy_20161207_02,indy,199,320,1954,accx,64,regression,0.048543740469475516,0.21611172359799713
indy_20161207_02,indy,199,320,1954,accx,64,KF_observed,0.1868743726108204,0.8984235100249707
indy_20161207_02,indy,199,320,1954,accx,64,KF_static,0.08107713829535035,0.3672094361070256
indy_20161207_02,indy,199,320,1954,accx,64,KF_dynamic,0.19148929601762044,0.9231422603623257
indy_20161207_02,indy,199,320,1954,accx,64,UKF,0.3008835594314003,1.5545048479093473
indy_20161207_02,indy,199,320,1954,accx,64,rEFH_static,0.38025106818621424,2.0778421310032376
indy_20161207_02,indy,199,320,1954,accx,64,rEFH_dynamic,0.4500813943453106,2.597015863801878
indy_20161207_02,indy,199,320,977,accx,128,regression,0.07259310470822167,0.32729679438663795
indy_20161207_02,indy,199,320,977,accx,128,KF_observed,0.23700135039640358,1.1747623068237436
indy_20161207_02,indy,199,320,977,accx,128,KF_static,0.11041980860788403,0.5081489624861624
indy_20161207_02,indy,199,320,977,accx,128,KF_dynamic,0.26166367041496763,1.3174576174124364
indy_20161207_02,indy,199,320,977,accx,128,UKF,0.3453516727216305,1.8399193747041152
indy_20161207_02,indy,199,320,977,accx,128,rEFH_static,0.44375460290251445,2.54733569761005
indy_20161207_02,indy,199,320,977,accx,128,rEFH_dynamic,0.5046989826344144,3.051307799605963
indy_20161207_02,indy,199,320,7817,accy,16,regression,0.07647689361963572,0.3455223411875732
indy_20161207_02,indy,199,320,7817,accy,16,KF_observed,0.2231705996011949,1.0967434619307095
indy_20161207_02,indy,199,320,7817,accy,16,KF_static,0.10531830134993558,0.4833144636808939
indy_20161207_02,indy,199,320,7817,accy,16,KF_dynamic,0.15199941685134022,0.7160384908979798
indy_20161207_02,indy,199,320,7817,accy,16,UKF,0.26273746110071805,1.3237783250494077
